filename,labels,text,clarity_score
audio_921.wav,4.0," One of the bestest of my life as student was when I received the mail that I excerpt in later from my dream college. It was a moment of food giant excitement knowing that all my hard work and paid off that I would soon embark a new chapter of my life, filled with learning and growth. I expect the growth and learning here as well. The day I moved into the college was also unforgettable. I enjoyed a lot on the day with my friends. I would forget that moment till today. It was a mix of nervousness and anticipation, but also a sense of freedom. I was an experienced mentor when I was into the college. I was excited to meet new people and explore new topics and new things.",0.74
audio_955.wav,4.0," In the hot of the school year, the playground school is like a vibrant campus, a centerequalfulljunglegem stands or tall or normal with the climbing winds of lighter and ankles of excitement near by twins.",0.74
audio_127.wav,4.5," So its morning, sorry, its Saturday in the morning. Im visiting actually the farmers market in the city where I live in Plano, Chantin, Austria. And actually there is people selling honey and different vegetables from the area. We also have the vegetables selling some very nice fresh pork. This is a meat. Theres a lot of people chatting actually in Germany. I cannot understand actually a lot of it. And as the day passes, there is less people in the market. Since its summer and its warm by the end of the day. Its quite smelly.",0.74
audio_327.wav,4.5," The best day of my life for me would be my graduation from college last year. It was a really special day for me and I felt so happy after graduating and putting all the work. It was a tough challenge for me but I made it in the end. I think my life would be different if I hadnt experienced that day because I would still be stressed out about all the academic work and all the homework I had in my career, my college career and my parents will still be well tense with me because I hadnt finished my career yet. They was very special because I made all my parents and my family proud. I feel very happy and relieved just thinking about that day. Its a really special day.",0.74
audio_485.wav,4.5," My favorite place to visit, I would say, is Japan at the moment, as recently as I traveled there. It was everything that I thought it would be. Very clean. People were really nice. Amazing landscapes and amazing things to see. Getting around was really easy with the train systems. I would say that really bad thing was there. It wasnt there for enough time. We definitely want to go back. Lets more to explore and see.",0.74
audio_705.wav,4.0," The items being sold in the market, mainly depending on the location of the culture and the existence. But suppose if you take the summacies and the more the more selling will be the mango, will be the mangoes, what and the land and also they will sell the vegetables and the more things. If they also will sell the meat, fish, fish, and the electronic household etc. In this market we might hear the capis of any up sounds such as vendors calling out their ways, customers, badging and some of them are asking further discounts and people were asking further discounts. And we also hear the sounds of vehicles because so many people are coming to the market to buy the goods.",0.74
audio_1147.wav,4.5," Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Were just going to move forward. Were just going to move forward. Were just going to move forward. Were just going to move forward. When youwalk down, your face is floating. When yourewalk down, your face is floating. and then you will see the light of the sun. And then you will see the light of the sun. And then you will see the light of the sun. And then you will see the light of the sun. And then you will see that your mind. And then you will see the light of the sun. And then you will see the light of the sun. Im not sure if I should be. Im not sure if I should be. Im not sure if I should be. Im not sure if I should be.",0.74
audio_468.wav,4.5," Im not much of a traveler, so this is going to be a bit of a lacking answer. So typically, because Im more of a stayathome sort of person, an introvert, I dont go out much, but I do, in particular, enjoy walking, basically, touring neighborhood and such. And there is one particular route to that. I particularly enjoy, once you get past a few blocks, is one of the few places here thats left thats not been developed. So its still essentially bushland to a certain degree. You go to the pass some buildings and down a small slope, and on your left you have what is essentially left over farmland and such, and Im taking too long to explain this. You go down the road, theres more bushland, a little tree and such, and it has some traffic",0.74
audio_477.wav,4.5," My favorite place to visit is probably City in Asia. Like in Vietnam, the street food is just everywhere. Theres so many people at nighttime. Its so bright and loud. Its just completely different to what it is here. I went in towards the winterish, but it doesnt really matter because its kind of close to the equator. Its still very humid and hot. But despite that, the nightlife was really nice.",0.74
audio_395.wav,4.5, The playground in the school has a wide variety of activities that refer to age groups of five to . It has rope climbing for the older kids. It has a high stair climber for the big kids and as well for the little kids it has an area of soft playground just in case they fall. They could be well not hurt and the playground mainly looks like a whole jungle gym separated into big kids and then the other half is separated into big kids. The sounds that I could hear on the playground is mostly security guard cars as well as police cars or some ambulance because we are next to a hospital.,0.74
audio_1065.wav,4.5," My favorite place to visit is Japan. I have been there twice. Whats and one in, its in . It is a very long flight. Even in Jairact, youre looking at or hours from DC to Tokyo. If you have a layover, its going to be even longer. My favorite foods to have there is definitely ramen, of course sushi. The main thing that I must always get when I get there is the tuna onigiri. Tuna mayo onigiri from Family Mart. I cant explain it. It just tastes really good. Dont go to Eleven. Its not as good. Is there a particular time? The best time to go to Japan is not the summer or September during the rainy season. The best time to go in the spring for the cherry blossoms or alternative in the fall when the leaves start changing colors and the temperature is perfect.",0.74
audio_254.wav,4.0, Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it. Im not going to do it.,0.74
audio_1017.wav,4.0," In the school playground, the mitesand catch a warm glow over the vibrant scene below. Children of all ages fill the space, their layoff and the shorter and green, against the walls of the surrounding buildings. The playground is divided into sections, each blushing with different activities. There, the streets, a group of young children take the stones of pushing each other higher and higher into the sky. There, we can float in the trees, meanwhile on the basketball court, and intense games underway. With students dribbling, passing and shooting with the determination shared on by their classmates lining the sidelights. In a quieted corner, a few students sit in the shade of the large street, and in overboot.",0.74
audio_1196.wav,4.5," In a crowded market, the air buzzes with energy in the aroma of spices, fruits, and freshly cooked foods fills the atmosphere. People of all ages and backgrounds bassoon through narrow aisles, and their voices banding into a cacophony of bargaining and chatter. Colorful stalls in line in the pathways, each overflowing with an area of goods from vibrant textiles and exotic fruits to handmade crops in aromatic herbs. Vendors call out their words, try to catch the intention of passersby while customers haggle our prices. Their hands are stringed and immediately they are amidst the hassle.",0.74
audio_358.wav,4.5," for And just reduce the degrees of blood flowing. It deserves blood flowing. Shhhhhh Ahhhhh Waaah Oh, my God Oh, my God Shhhhhh My God Oh, my God Oh, my God Oh, my God Oh, my God Oh, my God Oh, my God Shhhhhh Shhhhhh Oh, my God Shhhhhh THE HO backgrounds OH Ah Ah Dude Ah Youre not a touch Youre not a touch Ah Dude Ah Youre not a touch Youre not a touch Youre not a touch How to talk How to speak How to speak A a a All the phone are all above the screen,蛤蛤蛤蛤蛤蛤",0.74
audio_716.wav,4.5," So, um, people are selling, um, a lot of food, different kinds of foods. It could be, its, its a sort of cultures market where you can find different types of food from various cultures like Latin American culture and in different countries of in the Latin American culture. German food, French food, East Asian food or just Asian food, Im like Indian food or or",0.74
audio_1236.wav,4.5," My favorite hobby is watching TV. Whenever I have free time, I love watching television. It never obstructs my studies. Of these helpers to expand our knowledge. And it teaches us several things. First I like to finish all my school homework and then start watching TV. This lightens my mood and structure the excitement inside me. As it increases my curiosity about the world, watching different useful stuff on TV enhances my knowledge, origins and gives me lots of joy. It is a good habit because watching TV escorts a lot of knowledge in various fields. There are several chonens and on TV which represent worldwide a phase. I watch with the news and I like chonens such as...",0.74
audio_807.wav,4.5," My favorite hobby is reading. When I read, I can go on exciting adventures without leaving my room. I love getting lost in different worlds and meeting interesting characters. Sometimes, I read about far away places or learn new things about topics and curious about. Its like having a super power to explore endless possibilities. Reading also helps me relax and unwind after a busy day. I can cause up with a good book and forget about everything else for a while. Plus, its something I can do anytime, anywhere, wherever its a sunny day at the park or a rainy afternoon at time. Overall, reading books brings me joy and enriches my life in so many ways.",0.74
audio_490.wav,4.0, My favorite place to visit is the beach. I really love it. My journey to go to the beach is always like I really like to go at least once a year because I do not live close to the beach. And I really like seafood but since Im a vegetarian I cant eat that as much. So I just eat fruit and eat that snacks. I like to go on summer and I like to go on winter a little bit more because theres no people.,0.74
audio_492.wav,4.5, This crab my favorite visit my favorite visit was to Las Vegas we flew four hours on clean to arrive there. It was very crowded at first but as soon as we got to our destination it was more better as far as the crowd. They are local foods there as well theres different foods of different countries that we experience. For example we experience Italian food as well as Arabic food. I would prefer around August to go there because I feel like December and all the busier seasons like summer or spring does tend to be a little bit more crowded so I would mainly prefer in month of August to go to.,0.74
audio_469.wav,4.0," Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Uggg Im sorry. The pain of your life...... the pain of your life..... incidence of my own life.... When were both apart. In our own world.... why quite so many people were, I I I I I",0.74
audio_890.wav,4.0," Okay, so I think if I hadnt experienced that best day, well I think it is very sad why because first one of the best experience that I experienced not regularly, first is when I get a problem with my friends, first going to lets say Laungong and theres a lot of good things or good places in that area, there are some beach, bar and there are also some what theyre called, waterfalls and the time that we go to what they what they call Pagud Pud that is one of the most unique and very good place in that in that area and I think it is very sad.",0.74
audio_600.wav,4.5," My goal in life is to make a certain amount of money. Hopefully, I retire, really, have a family, have kids, marry my fiancee, be comfortable, but mostly have the liberty to be able to do what I want. I want, which is me retiring early, I do want to achieve some professional goals before doing so and thats getting to a more privileged, more company. So thats one of my goals that Im currently working on, is trying to achieve as much as I can before its time to retire, to show my kids that theyre that can do it and they can do it as well.",0.74
audio_731.wav,4.0, ............................................................................................................... ...................... . .. ............................................................................................................... ..............................................................................................................,0.74
audio_339.wav,4.5," Probably the best day of my life to now, it has been the day that I found out that I want a scholarship study and masters degree in Europe. Its changed completely in my life. It also gave a different direction to my career overall. I think if that wouldnt have happened, my career choices would have been very different and I probably wouldnt believe in Austria. I dont know if in Europe, or we just in Europe. But for me, just as it was like a deal breaker in many aspects from relationships to my own perspectives about my life.",0.74
audio_909.wav,4.5, I think that my life would be very different if I hadnt experienced this day. I wouldnt be here where I am today. I wouldnt be living where I live today and I wouldnt have my cats and I wouldnt have my wife. What makes this day special is that this is the day that I met my wife. We were long distance for two years and I met her on this day and I feel happy and very nostalgic when I think back on this day just to think about meeting her over and over again makes me happy. Come. So yeah.,0.74
audio_658.wav,4.0," Its like you want, but what is, what is, what is, what is, what is, what is not, what happens to that home. The people are selling their markets, food and vegetables. And I hear a lot of noise, mainly from the market. I could bait me, kids crying and parents yelling. In the day and the morning its loud and in the night in the evenings, much more quiet because most of them want to stay home. Its a nice busy at the market.",0.74
audio_117.wav,4.0," Oh, so the sharp scene that crab market up there, what are people selling and buying the market? Well, theyre selling a lot of fruits, you know, a lot of vegetables, some clothes, some small accessories, some toys, what sounds can he, just a lot of cheddar, some people laughing, some children crying, wanting stuff, that is a crowd of markets. Oh, I think its quite quiet in the morning and then throughout the evening its more packed to more people and more people come. And they can also be like food stands, they can be buying food, can you get people buying kid food, you know, street food and food. a lot of variety of items being sold.",0.74
audio_1082.wav,4.0," Okay. Okay. So, at least I visited, Ill describe my visit to Tokyo. Tokyo is a very interesting visit. So I went by Shinkansen train from Nanyunama. I took the Shinkansen to Buddha train to Nanyunama and I was very surprised. Just like the speed of our night of the night. We are seeing the cardishes here. This is Shibas. Then the Pankura, Zamanodaflitsa, they are very interesting. Zamanodaflitsa is the Tokyo, Zamanodaflitsa is the beautiful places to visit. I went to several museums. I went to the Pala. I went to the bar. So when you are a dive bar and different tourist places, Disney learn, they say, you know that seems to be absolutely beautiful places that I visited. I went out of Tokyo. So its so interesting to visit Tokyo.",0.74
audio_291.wav,4.0," The best day of my life, Karanklip, is the best day that I was going to university, to university, which was more than kilometers from my home place where I grew up my whole life. For the first years of my life I have never gone to live anywhere, no one plays, I knew one thing, knew the same people. So there was such an unreal experience, knowing that I am going to be so far from home, experiencing new people, experiencing new cultures, experiencing life alone as an inclusive other, but I was a kid, a year old kid going to be exposed to this new world, it was very terrifying but also very intriguing. And see there was one of the best, so I love change, I always try to move around.",0.74
audio_1066.wav,4.5," Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it., and hold on to it. Im going to do it. Im going to do it. Im going to do it while it estimation., again... Im going safety glider. Yeah. Thank you to Cancers University, and World, Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom.",0.74
audio_630.wav,4.5," My goal in life is to leave abundantly to have my own place with my men and just be at peace living with kindness and easy, not a luxurious life. I just need a nice relaxing life. The goal is to have our own passive income where we dont have to work our backs or do extra surveys, even though I have a full time job, just because the cost of living is ridiculous. My goal is to save, to get my house. The only challenge that I see is the money. Like I said, I do have a good job. I work from home, but Im over here doing service as well because of the extra.",0.74
audio_404.wav,4.5," Alright, so lets try the scene of a school playground. Lets see, we can start by describing the school for an ounce of child, so it was very colorful. Lots of kids around my age. Lots of kids playing the halfscotch, a few kids playing tag, some of the playing dodgeball. Some of the younger kids playing ducked a goose. Overall, its like a really nice day. Its very sunny. After like a long day, after a long winter season. So its how youre fine and were just happy. And there it is, very peaceful. Yeah, its a good day.",0.74
audio_334.wav,4.0," The best of my levels that I have admired, it was the combination of toys, years of love and commitment and it was a day that I had dream about as long as I remember. I was in a lot of those perfect, where it was beautiful, the ceremony was touching, the metaphor, and the subtle as it was blessed. It was around the whole of my views, its best friends and family, and I felt so much love and so. Its actually my own life without a day which is a day that I started my life with a personal love and something that I was able to share with the rest of my life. When I think about a day, I feel like its a joy and happiness, but its really clever, just one of the bests of my life.",0.74
audio_33.wav,4.5, My goal in life is to become a chartered accountant in South Africa. Ive been studying towards this and Ive been working towards this for the past eight years of my life. I have faced challenges where Ive experienced failures but Im still resilient and Im still motivated to always reach my goal. One motivates me seeing how other people who have been in the same journey as myself have been able to conquer and become chartered accountant and become successful. Chartered accountant and that my mother also is an integral part of my journey. She motivates me a lot to reach my goal as well as my family. They are my biggest motivators and I would like to achieve this not only for myself but for them.,0.74
audio_186.wav,4.0, My favorite hobby is reading books. What I enjoy most of this hobby is diving deep into subjects that interest me. I will pick a subject and I can focus on specific aspects of it and learn more about it. The only tools that you need for this hobby are books. I try to read one book a week. I typically practice this hobby alone. But one of the aspects I enjoy most of this hobby is that I get to share my experience reading books with others and discussing the topics of the books and how I perceive them and how they have changed me.,0.74
audio_693.wav,4.0," The market is always crowded with buffaloes, haus etc. A marketplace is an expansionally bustling spot where individuals go to purchase things of their needs. It is a focal point of fascination of further two purchases and vendors. There is no other place in the zone having source much lively business as the market. I generally locate a major group of people there. There are a few shops all enhance it perfectly. Normal shops look more a lot. Representatives come here from distinct locations about to purchase or sell their items. The market is constantly swam with trucks, horses, donkeys and camels. They come stacked with the production of the season. For example, cotton.",0.74
audio_937.wav,4.0," The day my test results were out, my life filled with joy. I was doing poorly in my studies, scoring average marks. However, my father taught me to never give up, so I kept studying, trying to improve and finally got what I am for. The moment my teacher announced that I scored the highest marks in my class, everyone apologised. My friends were smiling with pride, my teacher was happy and my classmates were surprised when I told my parents about my results. They were bursting with joy and love. The day after the happiest day of my life was full of hope and positive energy. Everyone at school had a favourable opinion on me. Everyone was very supportive and they also acknowledged my knowledge. The happiest day of my life was great but a single day cannot justify my whole life.",0.74
audio_424.wav,4.5," Im going to have to go back to the next one. Im going to have to go back to the next one. Im going to have to go back to the next one. Im going to have to go back to the next one. Im going to have to go back to the next one. Im going to have to go back to the next one. Do do do dotal do do do do do do do do Dont touch the floor. Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh, The whole room Oh, Shhh,",0.74
audio_1262.wav,4.0," My favorite hobby is cycling. I like cycling because I like waking up in the morning, getting warmed up and eating food before I ride out. And when I ride out, the thing that I enjoy the most is the cold air breeze because it is refreshing and because it makes my mind feel relaxed while I am cycling across the road. And the tools that I will be needed for my favorite hobbies, water, bottle and tools so that I could fix my bike when I am crushed in the road. And I like way hobbies because I like going to the place I want to visit so that it makes me happy when I am visiting a place that I want to visit because I enjoy freedom.",0.74
audio_624.wav,4.5," My current goal in life is to become a pretty decent and wellknown author. Maybe, like, first Id like to be like a writer that writes about entertainment news mostly movies, recent releases, and independent short movies. And the challenges is getting noticed and networking with other creators and maybe getting sponsors to get more notice on social media. Those social media games are pretty difficult, but its also easier as I continue on. What motivates me is doing something that I actually love doing. And I feel like I could be successful at it.",0.74
audio_620.wav,4.5, Im going to go back to the first place. Im going to go back to the first place. Im going to go back to the first place. Im going to go back to the first place. Im going to go back to the third place. Im going to go back to the third place. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing. Im going to do a little bit of the same thing.,0.74
audio_142.wav,4.0,control Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient. Im going to be a little bit more patient.,0.74
audio_259.wav,4.0," So Im describing the best day of my life, at least so far. I love the beach and there is a very special beach that I went all my life since I was a little girl. And every time that I go back to this beach, I have great memories and I have a great time. So the best day of my life was at this particular beach and I was not expecting to go there. So it was a surprise, it was for my birthday. I think I was or maximum. And it was a whole day spending there and just walking around and having some sunbathing too. And also eating a great ice cream and having fun with my...",0.74
audio_503.wav,4.5," My very place of restaurant is a very specific Korean BBQ restaurant. I like going here because not only is the food somewhat affordable, but it also offers a lot of delicious items, again for relatively cheap price, but the food is very worth the price of the offer. Easy come here and you sit down and relax for yourself and of course order the organic BBQ. I usually start with my favorite dishes which is either more majority of the time I will pick Hawaiian port and I start from there until I get in my nights with eating the beef and enjoy myself, actually this is I like going here because not only do I get to eat good food but also get a spare time for myself and away from all my troubles and issues that usually have them alive. My place of where I can just find quite a piece.",0.74
audio_1125.wav,4.0," My goal is to pursue a purpose. My goal in life is to strive for meaningful connections, personal growth and power to impact as per to cultivate a life filled with action, cheating, empathy and purposeful action. I seek to continue to expand my knowledge skills and experience embracing challenges and opportunities for learning and growth, by pushing my boundaries and exploring new origins. I am to unlock my full potential and become the first version of my life. In myself, at the core of my aspirations is a deep desire to make a difference in the other lives of others and contribute to the greater good. Whether through acts of kindness, through acts of kindness, advocacy for social justice, for fostering community empowerment, I am committed to relieving the post impact on the world around me. Approach to it of my goals. Approach to it, personal wellbeing. Maintaining balance.",0.74
audio_1332.wav,4.0," My goals in life are ultimately to achieve success in life. My goals are to also have happiness, prosperity, and every area in my life, and the freedom and peace within to be able to carry out my goals. My goals are also heavily influenced to the hardship of my parents have had to endure such a peace and radical for the simple fact of being immigrants. Its an extremely difficult time to endure due to unemployment and living in poverty. And a low degree of education they receive from their countries. My goals are so important to me because I view it as a way of barely getting by out of hard life. My goal consists of me being first person on my mothers side to ever graduate from college. My goal also consists of making parents proud of their daughter. A daughter that will give them more comfortable life.",0.74
audio_52.wav,4.0, This market seems to be mainly about selling produce along with some life animals. I can clearly hear the sound of animals in the background and a lot of people moving around between the market area. But today the market seems to be a lot more visited during the mornings and less so at the end of the day.,0.74
audio_223.wav,4.0," Im a hobby is playing video games. Its just a computer, you know, you can get immersed in it. You can always look to improve. You can play with interact with many different people. The tools, they are a good computer. You know, the better technology you have, the better it is. I enjoy both doing it onmountain, but its definitely more fun with others. Its having funny interactions. And yeah, I think theres always new updates, new things are being introduced. Its a very fun experience.",0.74
audio_194.wav,4.5," Its a very special night so I create weight and a reassurement soon. From this is a lot of onions and hot fine with a room of freshly baked bread filling. The kitchen, every moment fine cooking is a delightful journey of flavours and textures. Exploring various cuisines and experimenting that different ingredients excites me whether its mastering art of bench face freeze, about spy seas and in an Indian clay, I find joy in the process of learning and honing my culinary skills. Cooking allow me to express myself creatively like an artist, feeling a palette of flavours I enjoy. Challenges of cropping dishes that not only taste delicious but also look visually appealing. More over cooking some beef for me to connect with others, whether I am hosting a dinner party for friends or preparing a home made meal for my family. Like of sharing food things with my dogata creates cherish memories.",0.74
audio_362.wav,4.0," Nekko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, n nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, nukko, n NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN",0.74
audio_1153.wav,4.5, May Gold in Mela Pist to become a successful business man. There are many challenges or hindrance that I need to encounter to reach this goal. My motivation is my family and my loved ones that I need to support.,0.74
audio_200.wav,4.5," One of my favourite hobbies is listening to music and relaxing. I do this with my family or by myself. If I do by myself, I like to listen to music in a quiet room, thinking of something relaxing. What youre thinking about a particular topic, of course I need music and I have my headphones so I can block out any of the noise. But with others, I do this probably in the kitchen or in the living room, I do play music, music and we dance. Its something that I like doing with my family, especially in a day Saturday, on the 2nd, on the 10th weekend and maybe to relax as well. I really enjoy practicing this with myself and with others. It makes you feel good, it makes you relax.",0.74
audio_479.wav,4.0," The favorite place I like to visit is the Vatican city, you know, the St. Peter Basilica. You know, the journey to the place right from getting to the plane, I start having experiences of, you know, feeling of the place, what I expect to see, the cardinals, you know, the unity of the place, beautified with so much architecture. It is an architectural masterpiece, you know, the food that is served in a local container around the corner, lovely dishes, lovely menus, you know, and the most fascinated in a other place is the foods are prepared on the spot and it doesnt take much time and you will surprise at how it comes out to freely taste the unconscious, you know, especially when you go there it was evening, thats when you meet one of the best chefs Ive ever met, you know.",0.74
audio_455.wav,4.5," الزppa for pastvagertum Uhmom Og Alurotیںge es, Alurotیںgeet eko, Choshto, tintua, tata, tata Lushto, tintua Lushto, tintua Lushto, tintua Lushto, tintua Lushto, tintua Lushto, tintua Lushto, tintua Lushto, tintua a a a a a a a a a a a",0.74
audio_313.wav,4.0, I wish we were full of love. I wish we were full... I wish... I wish... I wish... I wish... I wish... I wish... You are an athlete... I wish... I wish... I wish... I wish... I wish... Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom.,0.74
audio_15.wav,4.5," My favorite hobby is reading books. I read whenever I have freedom. I read many kinds of books such as history books, science books. Sometimes it is novel and popular. Maxines reading has a lot of advantages. First, reading is a cheap way to get information and entertainment. Moreover, you can keep a book forever and read it many more times. The reading is a convenient way for me to acquire a wonderful source of knowledge. Furthermore, reading book will contribute to my vocabulary expansion. The more I read, the more words I expose it to. And they will inevitably make their way to my mind. That therefore also helps to improve my memory when I read a book. I have to remember this plots character, characters name, events so that my memory will become much better. Additionally, reading book is the best way to set.",0.74
audio_1100.wav,4.0," Everyone has a favorite spot where it feels it is unsecured. That one spot that may instantially improve our, where we are anxiety sitting in a place that will use our minds of any world. The beaches in one of my favorite locations, the beach at sunset is the most favorite spot in nature because of the magnificent colors. The beach and soothing atmosphere and the fact that it reminds me of everything I am grateful for in life. The beach in an incredible place to be simply listening to the waves, feeling the cool wind on my face and putting my feet in the sand made feel utterly relaxed, quite and free as if I am a wonderful, spring and beautiful place. This is the most important feeling to enjoy that tour in beaches, very useful to that.",0.74
audio_80.wav,4.0," I walked up to the crowded market in downtown Bangkok, Thailand. The people are selling different foods, fabrics and products, some are handmade and some are packed in plastic. There are thousands of people there selling and buying and trading. I can hear the sounds of people haggling over the price of the different products. The market is busiest in the morning. People get there around . in the morning and the market starts to close down around in the morning. The market is a great place to buy fresh fruits and vegetables in there are stands of people who are selling prepared foods.",0.74
audio_887.wav,4.0," The best today in my life was Fred Tent results are announced is truly a remarkable one. It is a culmination of years of hard work, latenight study sessions and countless exams. The moment when I finally received my results is filled with a mix of nervousness and excitement, opening that envelope or checking my online school can feel like a rolecoaster of emotions and when I see my grades whether I meet my expectations or exceed them, its a moment of relief and pride. It is a day worth celebrating with family and friends as they share in my joy and accomplishments my 10th results are as stepping stone towards a bright future, opening up new possibilities and pathways for me. Here that was the day in my life would be different at that I experienced it from many more moments. The 10th results declaration day was the...",0.74
audio_105.wav,4.5, Im in a public market in the Philippines and a lot of people are selling fruits like mangoes and coconuts and the landan and other fruits and also a lot of people are selling vegetables that will be used for Filipino dishes like synagogue and Pinakpet and others. Theres a lot of people in the market because tomorrow is a special day in the Philippines. Tomorrow is Christmas so a lot of people are preparing to cook for the special meals for the Christmas nachibuna. At night the market transforms to eating hot spot.,0.74
